domain,intent_group,intent,nn-NO,bm-NO,duration,transcription,spontaneous,channel_1,channel_2,speaker,dialect
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned nokon hakk ver så snill,skru ned noen hakk vær så snill,5.273,skru ned noen hakk vær så snill,False,MMN20211013-0934_mix_668628_673901_1.wav,MMN20211013-0934_mix_668628_673901_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet er du snill,skru ned volumet er du snill,4.39,skru ned volumet er du snill,False,MMN20211013-0934_mix_673901_678291_1.wav,MMN20211013-0934_mix_673901_678291_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet litt takk,skru ned volumet litt takk,4.544,skru ned volumet litt takk,False,MMN20211013-0934_mix_678291_682835_1.wav,MMN20211013-0934_mix_678291_682835_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet no,skru ned volumet nå,4.286,skru ned volumet no,False,MMN20211013-0934_mix_682835_687121_1.wav,MMN20211013-0934_mix_682835_687121_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet på mobilen litt,skru ned volumet på mobilen litt,4.529,skru ned volumet på mobilen litt,False,MMN20211013-0934_mix_687121_691650_1.wav,MMN20211013-0934_mix_687121_691650_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet litt ned,skru volumet litt ned,2.24,skru volumet litt ned,False,MMN20211013-0934_mix_693040_695280_1.wav,MMN20211013-0934_mix_693040_695280_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet ned i filmen litt,skru volumet ned i filmen litt,4.226,skru volumet ned i filmen litt,False,MMN20211013-0934_mix_700160_704386_1.wav,MMN20211013-0934_mix_700160_704386_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet ned litt,skru volumet ned litt,3.258,skru volumet ned litt,False,MMN20211013-0934_mix_708410_711668_1.wav,MMN20211013-0934_mix_708410_711668_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet litt ned,skru volumet litt ned,3.684,skru volumet litt ned,False,MMN20211013-0934_mix_711668_715352_1.wav,MMN20211013-0934_mix_711668_715352_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet til mobilen ned nokon hakk,skru volumet til mobilen ned noen hakk,4.568,skru volumet til mobilen ned noen hakk,False,MMN20211013-0934_mix_720720_725288_1.wav,MMN20211013-0934_mix_720720_725288_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet til mobilen nokon hakk,skru ned volumet til mobilen noen hakk,4.791,skru ned volumet til mobilen noen hakk,False,MMN20211013-0934_mix_725288_730079_1.wav,MMN20211013-0934_mix_725288_730079_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],ver så snill å skru volumet litt ned,vær så snill å skru volumet litt ned,4.272,vær så snill å skru ned£ volumet litt ned,False,MMN20211013-0934_mix_731050_735322_1.wav,MMN20211013-0934_mix_731050_735322_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],du må skru ned lyden,du må skru ned lyden,2.623,du må skru ned lyden ; <bn>,False,MSV20201014-0930_mix_387135_389758_1.wav,MSV20201014-0930_mix_387135_389758_2.wav,MSV,south-west
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet,skru ned volumet,1.656,skru ned volumet ; <bn>,False,MSV20201014-0930_mix_389758_391414_1.wav,MSV20201014-0930_mix_389758_391414_2.wav,MSV,south-west
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],du må skru ned lyden,du må skru ned lyden,2.628,du må skru ned lyden,False,KON20210928-1000_mix_1742308_1744936_1.wav,KON20210928-1000_mix_1742308_1744936_2.wav,KON,east
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet,skru ned volumet,3.185,skru ned volumet,False,KON20210928-1000_mix_1744936_1748121_1.wav,KON20210928-1000_mix_1744936_1748121_2.wav,KON,east
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],eg vil redusere styrken på avspelinga,jeg vil redusere styrken på avspillinga,2.88,eg vil redusere styrken på avspellinga,True,KNN20211019-0930_mix_416474_419354_1.wav,KNN20211019-0930_mix_416474_419354_2.wav,KNN,north
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],du kan godt skru ned,du kan godt skru ned,4.584,du kan godt skru ned,False,MMN20211012-1310_mix_766753_771337_1.wav,MMN20211012-1310_mix_766753_771337_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],du må skru ned lyden,du må skru ned lyden,3.538,du må skru ned lyden,False,MMN20211012-1310_mix_771337_774875_1.wav,MMN20211012-1310_mix_771337_774875_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],eg vil gjerne skru ned,jeg vil gjerne skru ned,3.473,jeg vil gjerne skru ned,False,MMN20211012-1310_mix_777370_780843_1.wav,MMN20211012-1310_mix_777370_780843_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],eg vil skru ned lyden,jeg vil skru ned lyden,4.56,jeg vil skru ned lyden,False,MMN20211012-1310_mix_780843_785403_1.wav,MMN20211012-1310_mix_780843_785403_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],kan du skru ned volumet mykje,kan du skru ned volumet mye,5.023,kan du skru ned volumet mykje,False,MMN20211012-1310_mix_785403_790426_1.wav,MMN20211012-1310_mix_785403_790426_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],kan du vere så snill å skru mobillyden veldig mykje ned,kan du være så snill å skru mobillyden veldig mye ned,5.441,kan du være så snill å skru mobillyden veldig mye ned,False,MMN20211012-1310_mix_790426_795867_1.wav,MMN20211012-1310_mix_790426_795867_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],sett lyden ned,sett lyden ned,2.961,sett lyden ned,False,MMN20211012-1310_mix_795867_798828_1.wav,MMN20211012-1310_mix_795867_798828_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],sett ned lyden takk,sett ned lyden takk,3.392,sett ned lyden takk,False,MMN20211012-1310_mix_798828_802220_1.wav,MMN20211012-1310_mix_798828_802220_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],sett ned lydnivået til mobilen,sett ned lydnivået til mobilen,4.846,sett ned lydnivået til mobilen,False,MMN20211012-1310_mix_802220_807066_1.wav,MMN20211012-1310_mix_802220_807066_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],sett ned lydnivået på mobilen,sett ned lydnivået på mobilen,3.134,sett ned lydnivået på mobilen,False,MMN20211012-1310_mix_807066_810200_1.wav,MMN20211012-1310_mix_807066_810200_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru mobillyden veldig mykje ned,skru mobillyden veldig mye ned,4.194,skru ned£ mobillyden veldig mye ned,False,MMN20211012-1310_mix_813690_817884_1.wav,MMN20211012-1310_mix_813690_817884_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned lyden,skru ned lyden,3.307,skru ned lyden,False,MMN20211012-1310_mix_817884_821191_1.wav,MMN20211012-1310_mix_817884_821191_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned lyden på filmen mange hakk,skru ned lyden på filmen mange hakk,4.7,skru ned lyden på filmen mange hakk,False,MMN20211012-1310_mix_834420_839120_1.wav,MMN20211012-1310_mix_834420_839120_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned lyden veldig mykje,skru ned lyden veldig mye,3.922,skru ned lyden veldig mye,False,MMN20211012-1310_mix_839120_843042_1.wav,MMN20211012-1310_mix_839120_843042_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned mobilen nokon hakk,skru ned mobilen noen hakk,4.352,skru ned mobilen noen hakk,False,MMN20211012-1310_mix_843042_847394_1.wav,MMN20211012-1310_mix_843042_847394_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned nokon hakk,skru ned noen hakk,3.777,skru ned noen hakk,False,MMN20211012-1310_mix_847394_851171_1.wav,MMN20211012-1310_mix_847394_851171_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet,skru ned volumet,4.287,skru ned volumet,False,MMN20211012-1310_mix_851171_855458_1.wav,MMN20211012-1310_mix_851171_855458_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet litt,skru ned volumet litt,4.048,skru ned volumet litt,False,MMN20211012-1310_mix_855458_859506_1.wav,MMN20211012-1310_mix_855458_859506_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet mykje,skru ned volumet mye,4.927,skru ned volumet mye,False,MMN20211012-1310_mix_859506_864433_1.wav,MMN20211012-1310_mix_859506_864433_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet på filmen mykje,skru ned volumet på filmen mye,5.857,skru ned volumet på filmen mye,False,MMN20211012-1310_mix_864433_870290_1.wav,MMN20211012-1310_mix_864433_870290_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet på filmen mykje,skru ned volumet på filmen mye,6.175,skru ned volumet på filmen mykje,False,MMN20211012-1310_mix_870290_876465_1.wav,MMN20211012-1310_mix_870290_876465_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet i filmen ned,skru volumet i filmen ned,4.848,skru ned£ volumet i filmen ned,False,MMN20211012-1310_mix_876465_881313_1.wav,MMN20211012-1310_mix_876465_881313_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet ned,skru volumet ned,3.362,skru volumet ned,False,MMN20211012-1310_mix_881313_884675_1.wav,MMN20211012-1310_mix_881313_884675_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet ned i filmen litt takk,skru volumet ned i filmen litt takk,3.358,skru volumet ned i filmen litt takk,False,MMN20211012-1310_mix_892930_896288_1.wav,MMN20211012-1310_mix_892930_896288_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru volumet ned nokon hakk,skru volumet ned noen hakk,4.708,skru volumet ned noen hakk,False,MMN20211012-1310_mix_897790_902498_1.wav,MMN20211012-1310_mix_897790_902498_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],ver vennleg og skru ned volumet på mobilen litt,vennligst skru ned volumet på mobilen litt,5.669,vennligst skru ned volumet på mobilen litt,False,MMN20211012-1310_mix_902498_908167_1.wav,MMN20211012-1310_mix_902498_908167_2.wav,MMN,mid
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],du må skru ned lyden,du må skru ned lyden,1.42,du må skru ned lyden ; <bn>,False,MNV20201022-0945_mix_386070_387490_1.wav,MNV20201022-0945_mix_386070_387490_2.wav,MNV,north-west
medier,mediekontroll,demp volum [<relativ mengde>] [på <enhet>] [i <medium>],skru ned volumet,skru ned volumet,1.351,skru ned volumet ; <bn>,False,MNV20201022-0945_mix_389400_390751_1.wav,MNV20201022-0945_mix_389400_390751_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],sett på filmen igjen,sett på filmen igjen,2.528,sett på filmen igjen,False,MSV20201014-0930_mix_370861_373389_1.wav,MSV20201014-0930_mix_370861_373389_2.wav,MSV,south-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],start filmen igjen,start filmen igjen,2.192,start filmen igjen,False,MSV20201014-0930_mix_373389_375581_1.wav,MSV20201014-0930_mix_373389_375581_2.wav,MSV,south-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],sett på filmen igjen,sett på filmen igjen,3.214,sett på filmen igjen,False,KON20210928-1000_mix_1725040_1728254_1.wav,KON20210928-1000_mix_1725040_1728254_2.wav,KON,east
medier,mediekontroll,gjenoppta avspilling [av <medium>],start filmen igjen,start filmen igjen,2.68,start filmen igjen,False,KON20210928-1000_mix_1728254_1730934_1.wav,KON20210928-1000_mix_1728254_1730934_2.wav,KON,east
medier,mediekontroll,gjenoppta avspilling [av <medium>],start podkasten igjen,start podkasten igjen,2.0,start podkasten igjen,True,KNN20211019-0930_mix_117158_119158_1.wav,KNN20211019-0930_mix_117158_119158_2.wav,KNN,north
medier,mediekontroll,gjenoppta avspilling [av <medium>],eg vil starte podkasten der eg slutta sist,jeg vil starte podkasten der jeg slutta sist,4.96,eg vil starte podkasten der eg slutta sist,True,KNN20211019-0930_mix_209995_214955_1.wav,KNN20211019-0930_mix_209995_214955_2.wav,KNN,north
medier,mediekontroll,gjenoppta avspilling [av <medium>],sett på filmen igjen,sett på filmen igjen,3.465,sett på filmen igjen,False,MMN20211012-1310_mix_593603_597068_1.wav,MMN20211012-1310_mix_593603_597068_2.wav,MMN,mid
medier,mediekontroll,gjenoppta avspilling [av <medium>],start filmen igjen,start filmen igjen,3.535,start filmen igjen,False,MMN20211012-1310_mix_597068_600603_1.wav,MMN20211012-1310_mix_597068_600603_2.wav,MMN,mid
medier,mediekontroll,gjenoppta avspilling [av <medium>],begynn filmen igjen,begynn filmen igjen,1.563,begynn filmen igjen ; <bn>,False,MNV20201022-0945_mix_80020_81583_1.wav,MNV20201022-0945_mix_80020_81583_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],begynn å spele av igjen,begynn å spille av igjen,1.555,begynn å spele av igjen,False,MNV20201022-0945_mix_81583_83138_1.wav,MNV20201022-0945_mix_81583_83138_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],begynn å spele av filmen igjen,begynn å spille av filmen igjen,2.211,begynn å spele av filmen igjen,False,MNV20201022-0945_mix_83138_85349_1.wav,MNV20201022-0945_mix_83138_85349_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],begynn å spele av igjen er du snill,begynn å spille av igjen er du snill,3.149,begynn å spele av igjen er du snill ; <bn>,False,MNV20201022-0945_mix_85349_88498_1.wav,MNV20201022-0945_mix_85349_88498_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],du kan godt gjenoppta filmen,du kan godt gjenoppta filmen,2.592,du kan godt gjenoppta filmen ; <bn>,False,MNV20201022-0945_mix_88498_91090_1.wav,MNV20201022-0945_mix_88498_91090_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],fortsett å spela,fortsett å spille,2.247,fortsett å spela ; <bn>,False,MNV20201022-0945_mix_91090_93337_1.wav,MNV20201022-0945_mix_91090_93337_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],fortsett å spele av filmen,fortsett å spille av filmen,2.103,fortsett å spele av filmen,False,MNV20201022-0945_mix_93337_95440_1.wav,MNV20201022-0945_mix_93337_95440_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],gjenoppta,gjenoppta,0.734,gjenoppta,False,MNV20201022-0945_mix_95440_96174_1.wav,MNV20201022-0945_mix_95440_96174_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],gjenoppta igjen,gjenoppta igjen,2.693,gjenoppta igjen,False,MNV20201022-0945_mix_96840_99533_1.wav,MNV20201022-0945_mix_96840_99533_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],eg er ferdig med å pausa filmen,jeg er ferdig med å pause filmen,2.423,eg er ferdig med å pausa filmen ; <bn>,False,MNV20201022-0945_mix_99533_101956_1.wav,MNV20201022-0945_mix_99533_101956_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],kan du begynna å spela igjen ver så snill,kan du begynne å spille igjen vær så snill,3.135,kan du begynna å spela igjen vær så snill,False,MNV20201022-0945_mix_101956_105091_1.wav,MNV20201022-0945_mix_101956_105091_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],kan du starta igjen ver så snill,kan du starte igjen vær så snill,3.249,kan du starta igjen vær så snill ; <bn>,False,MNV20201022-0945_mix_105550_108799_1.wav,MNV20201022-0945_mix_105550_108799_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],play,play,1.756,play ; <bn>,False,MNV20201022-0945_mix_108799_110555_1.wav,MNV20201022-0945_mix_108799_110555_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],sett på igjen,sett på igjen,0.927,sett på igjen,False,MNV20201022-0945_mix_111408_112335_1.wav,MNV20201022-0945_mix_111408_112335_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],skru på filmen igjen,skru på filmen igjen,2.043,skru på filmen igjen,False,MNV20201022-0945_mix_112335_114378_1.wav,MNV20201022-0945_mix_112335_114378_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],skru på filmen igjen takk,skru på filmen igjen takk,1.932,skru på filmen igjen takk ; <bn>,False,MNV20201022-0945_mix_114378_116310_1.wav,MNV20201022-0945_mix_114378_116310_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],slutt å pausa,slutt å pause,1.24,slutt å pausa ; <bn>,False,MNV20201022-0945_mix_117120_118360_1.wav,MNV20201022-0945_mix_117120_118360_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],spel av filmen igjen,spill av filmen igjen,1.54,spel av filmen igjen ; <bn>,False,MNV20201022-0945_mix_120040_121580_1.wav,MNV20201022-0945_mix_120040_121580_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],spel av igjen,spill av igjen,2.189,spel av igjen ; <bn>,False,MNV20201022-0945_mix_121580_123769_1.wav,MNV20201022-0945_mix_121580_123769_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],spel filmen igjen takk,spill filmen igjen takk,2.221,spel filmen igjen takk,False,MNV20201022-0945_mix_123769_125990_1.wav,MNV20201022-0945_mix_123769_125990_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],start filmen igjen,start filmen igjen,1.08,start filmen igjen ; <bn>,False,MNV20201022-0945_mix_127270_128350_1.wav,MNV20201022-0945_mix_127270_128350_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],ta av pause ver så snill,ta av pause vær så snill,1.717,ta av pause vær så snill,False,MNV20201022-0945_mix_129690_131407_1.wav,MNV20201022-0945_mix_129690_131407_2.wav,MNV,north-west
medier,mediekontroll,gjenoppta avspilling [av <medium>],eg vil høyre på den podkasten igjen,jeg vil høre på den podkasten igjen,3.29,jeg vil høre på den podkasten igjen,True,KON20211208-1300_mix_87167_90457_1.wav,KON20211208-1300_mix_87167_90457_2.wav,KON,east
